project_id,ministry,sector,state,region,implementing_agency,project_type,original_cost_cr,planned_duration_months,project_age_months,duration_elapsed_ratio,cumulative_expenditure_cr,physical_progress_pct,interim_financial_progress_pct,progress_decoupling_gap,milestone_count,milestones_completed,milestones_delayed,milestones_at_risk,milestone_delay_rate,primary_bottleneck,target_schedule_delay_months,target_cost_overrun_pct,target_risk_class
PRJ-SYN-001434,Ministry of Railways,Railways,Gujarat,West,Railway Infrastructure Board / DFCCIL,Strategic Interconnection,277.48,70,82,1.0,274.76,100.0,99.02,-0.98,10,10,2,0,0.2,NONE,1,0.0,LOW
PRJ-SYN-001435,Ministry of Railways,Railways,Maharashtra,West,Railway Infrastructure Board / DFCCIL,Corridor Modernization,1149.35,69,79,0.7894,1338.83,85.24,116.49,4.23,10,8,9,0,0.9,LAND_ACQUISITION,31,30.19,CRITICAL
PRJ-SYN-001436,Ministry of Road Transport & Highways,Roads & Highways,Telangana,South,National Highways Authority of India (NHAI),Strategic Interconnection,1147.35,65,32,0.3475,515.58,33.11,44.94,2.44,10,3,4,0,0.4,LEGAL_DISPUTE,27,26.42,HIGH
PRJ-SYN-001437,Ministry of Road Transport & Highways,Roads & Highways,Telangana,South,National Highways Authority of India (NHAI),Strategic Interconnection,985.47,69,75,0.806,1250.66,87.91,126.91,10.09,10,8,9,0,0.9,LAND_ACQUISITION,24,29.5,CRITICAL
PRJ-SYN-001438,Ministry of Road Transport & Highways,Roads & Highways,Tamil Nadu,South,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,230.08,47,66,1.0,292.43,100.0,127.1,-1.75,10,10,10,0,1.0,LAND_ACQUISITION,17,29.37,HIGH
PRJ-SYN-001439,Ministry of Road Transport & Highways,Roads & Highways,Uttar Pradesh,North,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,1600.17,48,40,0.6548,1625.34,73.95,101.57,12.26,10,7,8,0,0.8,ENVIRONMENTAL_CLEARANCE,13,17.82,MODERATE
PRJ-SYN-001440,Ministry of Railways,Railways,Uttar Pradesh,North,Railway Infrastructure Board / DFCCIL,Capacity Augmentation / 6-Laning,393.83,34,65,1.0,411.94,100.0,104.6,-0.71,10,10,0,0,0.0,NONE,1,5.35,LOW
PRJ-SYN-001441,Ministry of Power,Power,Gujarat,West,National Thermal & Hydro Power Corp (NTPC/NHPC),Rehabilitation & Upgradation,150.0,31,82,1.0,177.16,100.0,118.11,-2.66,10,10,10,0,1.0,ENVIRONMENTAL_CLEARANCE,10,21.34,MODERATE
PRJ-SYN-001442,Ministry of Railways,Railways,West Bengal,East,Railway Infrastructure Board / DFCCIL,Greenfield Construction,387.97,40,72,1.0,391.16,100.0,100.82,-2.33,10,10,5,0,0.5,NONE,2,3.23,LOW
PRJ-SYN-001443,Ministry of Coal,Coal Infrastructure,Uttar Pradesh,North,Coal Infrastructure PSU,Strategic Interconnection,291.0,41,97,1.0,294.12,100.0,101.07,-1.0,10,10,0,0,0.0,NONE,0,2.09,LOW
PRJ-SYN-001444,Ministry of Power,Power,West Bengal,East,National Thermal & Hydro Power Corp (NTPC/NHPC),Greenfield Construction,2913.1,61,42,0.6169,2256.1,72.86,77.45,2.08,10,6,5,0,0.5,NONE,7,3.34,LOW
PRJ-SYN-001445,Ministry of Railways,Railways,Tamil Nadu,South,Railway Infrastructure Board / DFCCIL,Corridor Modernization,563.05,55,34,0.5388,344.68,63.1,61.22,-6.88,10,6,6,0,0.6,NONE,8,8.88,LOW
PRJ-SYN-001446,Ministry of Railways,Railways,Assam,Northeast,Railway Infrastructure Board / DFCCIL,Greenfield Construction,403.71,55,42,0.6356,357.89,79.26,88.65,-0.04,10,7,8,0,0.8,NONE,11,11.9,MODERATE
PRJ-SYN-001447,Ministry of Power,Power,Gujarat,West,National Thermal & Hydro Power Corp (NTPC/NHPC),Capacity Augmentation / 6-Laning,311.4,54,90,1.0,332.29,100.0,106.71,-1.33,10,10,9,0,0.9,NONE,7,8.15,LOW
PRJ-SYN-001448,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,Assam,Northeast,Gas & Oil Infrastructure Authority (GAIL/IOCL),Rehabilitation & Upgradation,2089.68,70,74,0.9607,2194.93,95.67,105.04,2.33,10,9,9,0,0.9,NONE,7,7.18,LOW
PRJ-SYN-001449,Ministry of Railways,Railways,West Bengal,East,Railway Infrastructure Board / DFCCIL,Capacity Augmentation / 6-Laning,279.4,30,52,1.0,324.39,100.0,116.1,-2.35,10,10,9,0,0.9,PROCUREMENT,9,18.9,MODERATE
PRJ-SYN-001450,Ministry of Road Transport & Highways,Roads & Highways,Uttar Pradesh,North,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,1911.34,40,83,1.0,2449.27,100.0,128.14,-1.2,10,10,10,0,1.0,LAND_ACQUISITION,18,29.7,HIGH
PRJ-SYN-001451,Ministry of Railways,Railways,West Bengal,East,Railway Infrastructure Board / DFCCIL,Rehabilitation & Upgradation,534.6,55,44,0.6761,492.06,76.2,92.04,4.12,10,7,8,0,0.8,LAND_ACQUISITION,10,14.6,MODERATE
PRJ-SYN-001452,Ministry of Road Transport & Highways,Roads & Highways,Odisha,East,National Highways Authority of India (NHAI),Corridor Modernization,839.17,65,44,0.5706,505.17,65.49,60.2,-12.02,10,6,6,0,0.6,NONE,12,12.59,LOW
PRJ-SYN-001453,"Ministry of Ports, Shipping & Waterways",Ports & Shipping,Maharashtra,West,Major Ports Authority,Rehabilitation & Upgradation,150.0,33,99,1.0,189.46,100.0,126.31,-2.48,10,10,9,0,0.9,LAND_ACQUISITION,13,29.51,HIGH
PRJ-SYN-001454,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,West,National Highways Authority of India (NHAI),Corridor Modernization,449.63,32,52,1.0,492.47,100.0,109.53,-2.5,10,10,9,0,0.9,NONE,9,12.34,LOW
PRJ-SYN-001455,Ministry of Railways,Railways,Gujarat,West,Railway Infrastructure Board / DFCCIL,Rehabilitation & Upgradation,8777.88,30,86,1.0,9740.44,100.0,110.97,-1.08,10,10,0,0,0.0,LAND_ACQUISITION,0,12.18,LOW
PRJ-SYN-001456,Ministry of Railways,Railways,Bihar,East,Railway Infrastructure Board / DFCCIL,Rehabilitation & Upgradation,753.89,52,31,0.4297,496.36,40.66,65.84,10.8,10,3,4,0,0.4,LAND_ACQUISITION,20,27.95,HIGH
PRJ-SYN-001457,Ministry of Road Transport & Highways,Roads & Highways,Bihar,East,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,210.07,65,55,0.7229,195.93,78.16,93.27,2.61,10,7,8,0,0.8,UTILITY_SHIFTING,11,15.48,MODERATE
PRJ-SYN-001458,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,Uttar Pradesh,North,Gas & Oil Infrastructure Authority (GAIL/IOCL),Rehabilitation & Upgradation,1124.73,37,73,1.0,1401.83,100.0,124.64,-2.78,10,10,10,0,1.0,LAND_ACQUISITION,17,28.2,HIGH
PRJ-SYN-001459,Ministry of Civil Aviation,Civil Aviation,Rajasthan,North,Airports Authority of India (AAI),Corridor Modernization,752.82,60,93,1.0,884.14,100.0,117.44,-0.75,10,10,10,0,1.0,PROCUREMENT,15,18.33,MODERATE
PRJ-SYN-001460,Ministry of Railways,Railways,Telangana,South,Railway Infrastructure Board / DFCCIL,Strategic Interconnection,590.94,54,32,0.4772,405.62,55.58,68.64,6.25,10,5,6,0,0.6,NONE,13,11.02,MODERATE
PRJ-SYN-001461,Ministry of Road Transport & Highways,Roads & Highways,Uttar Pradesh,North,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,1436.8,68,97,1.0,1727.62,100.0,120.24,-2.98,10,10,10,0,1.0,LAND_ACQUISITION,20,23.94,HIGH
PRJ-SYN-001462,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,Tamil Nadu,South,Gas & Oil Infrastructure Authority (GAIL/IOCL),Rehabilitation & Upgradation,382.44,56,46,0.5538,332.79,60.32,87.02,7.6,10,5,6,0,0.6,ENVIRONMENTAL_CLEARANCE,27,28.11,CRITICAL
PRJ-SYN-001463,Ministry of Housing & Urban Affairs,Urban Transit,Rajasthan,North,Metro Rail Infrastructure SPV,Corridor Modernization,1194.29,47,84,1.0,1218.88,100.0,102.06,-2.63,10,10,6,0,0.6,NONE,4,4.81,LOW
PRJ-SYN-001464,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,Maharashtra,West,Gas & Oil Infrastructure Authority (GAIL/IOCL),Strategic Interconnection,1072.49,27,78,1.0,1102.0,100.0,102.75,-2.48,10,10,1,0,0.1,NONE,1,5.36,LOW
PRJ-SYN-001465,"Ministry of Ports, Shipping & Waterways",Ports & Shipping,Bihar,East,Major Ports Authority,Corridor Modernization,3967.89,50,35,0.6243,3124.46,75.06,78.74,1.18,10,7,6,1,0.6,NONE,6,3.29,LOW
PRJ-SYN-001466,Ministry of Power,Power,Odisha,East,National Thermal & Hydro Power Corp (NTPC/NHPC),Rehabilitation & Upgradation,1148.18,42,66,1.0,1282.23,100.0,111.67,-2.92,10,10,10,0,1.0,INTERDEPARTMENTAL_DEPENDENCY,11,15.03,MODERATE
PRJ-SYN-001467,"Ministry of Ports, Shipping & Waterways",Ports & Shipping,Maharashtra,West,Major Ports Authority,Strategic Interconnection,443.0,62,79,0.9289,521.32,87.33,117.68,4.33,10,8,9,0,0.9,LEGAL_DISPUTE,23,28.39,CRITICAL
PRJ-SYN-001468,Ministry of Railways,Railways,Bihar,East,Railway Infrastructure Board / DFCCIL,Greenfield Construction,2635.09,64,50,0.5941,2615.2,68.54,99.25,11.95,10,6,7,0,0.7,LAND_ACQUISITION,20,23.3,HIGH
PRJ-SYN-001469,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,Uttar Pradesh,North,Gas & Oil Infrastructure Authority (GAIL/IOCL),Rehabilitation & Upgradation,994.02,61,89,1.0,1173.31,100.0,118.04,-2.56,10,10,10,0,1.0,CONTRACTOR,19,21.14,HIGH
PRJ-SYN-001470,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,West,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,927.63,41,62,1.0,905.94,100.0,97.66,-2.34,10,10,0,0,0.0,NONE,0,0.0,LOW
PRJ-SYN-001471,Ministry of Power,Power,Bihar,East,National Thermal & Hydro Power Corp (NTPC/NHPC),Greenfield Construction,646.46,39,59,1.0,765.0,100.0,118.34,-2.0,10,10,9,0,0.9,ENVIRONMENTAL_CLEARANCE,10,20.75,MODERATE
PRJ-SYN-001472,Ministry of Road Transport & Highways,Roads & Highways,Odisha,East,National Highways Authority of India (NHAI),Strategic Interconnection,787.69,37,70,1.0,989.31,100.0,125.6,-2.62,10,10,10,0,1.0,ENVIRONMENTAL_CLEARANCE,18,28.97,HIGH
PRJ-SYN-001473,Ministry of Road Transport & Highways,Roads & Highways,Bihar,East,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,2313.63,53,36,0.5209,1824.77,60.76,78.87,6.84,10,5,6,0,0.6,CONTRACTOR,16,16.68,MODERATE
PRJ-SYN-001474,Ministry of Road Transport & Highways,Roads & Highways,Karnataka,South,National Highways Authority of India (NHAI),Corridor Modernization,451.38,28,44,1.0,589.48,100.0,130.6,-0.54,10,10,10,0,1.0,LAND_ACQUISITION,14,31.3,HIGH
PRJ-SYN-001475,Ministry of Railways,Railways,Madhya Pradesh,Central,Railway Infrastructure Board / DFCCIL,Strategic Interconnection,1004.56,54,32,0.5154,805.12,61.22,80.15,13.56,10,5,5,0,0.5,NONE,8,7.18,LOW
PRJ-SYN-001476,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,Gujarat,West,Gas & Oil Infrastructure Authority (GAIL/IOCL),Strategic Interconnection,397.03,29,86,1.0,391.01,100.0,98.48,-1.84,10,10,4,0,0.4,NONE,2,0.33,LOW
PRJ-SYN-001477,Ministry of Road Transport & Highways,Roads & Highways,Tamil Nadu,South,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,1260.4,39,52,1.0,1480.68,100.0,117.48,-2.4,10,10,9,0,0.9,CONTRACTOR,9,20.37,MODERATE
PRJ-SYN-001478,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,Uttar Pradesh,North,Gas & Oil Infrastructure Authority (GAIL/IOCL),Capacity Augmentation / 6-Laning,497.01,39,72,1.0,615.5,100.0,123.84,-2.83,10,10,10,0,1.0,FOREST_CLEARANCE,17,27.45,HIGH
PRJ-SYN-001479,Ministry of Road Transport & Highways,Roads & Highways,Tamil Nadu,South,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,518.72,69,89,1.0,563.01,100.0,108.54,-0.47,10,10,10,0,1.0,NONE,15,9.05,MODERATE
PRJ-SYN-001480,Ministry of Railways,Railways,Telangana,South,Railway Infrastructure Board / DFCCIL,Rehabilitation & Upgradation,1957.66,63,50,0.5941,1784.56,70.4,91.16,2.69,10,6,7,0,0.7,LAND_ACQUISITION,21,24.72,HIGH
PRJ-SYN-001481,Ministry of Railways,Railways,Rajasthan,North,Railway Infrastructure Board / DFCCIL,Rehabilitation & Upgradation,359.3,45,57,0.8762,424.43,90.25,118.13,4.31,10,8,9,0,0.9,CONTRACTOR,20,24.92,HIGH
PRJ-SYN-001482,Ministry of Housing & Urban Affairs,Urban Transit,Odisha,East,Metro Rail Infrastructure SPV,Strategic Interconnection,1224.26,62,60,0.8217,1250.58,87.85,102.15,8.19,10,8,9,0,0.9,NONE,11,6.36,MODERATE
PRJ-SYN-001483,Ministry of Railways,Railways,Madhya Pradesh,Central,Railway Infrastructure Board / DFCCIL,Corridor Modernization,756.25,58,35,0.555,447.57,63.89,59.18,-6.7,10,6,5,1,0.5,NONE,5,3.49,LOW
PRJ-SYN-001484,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,Central,National Highways Authority of India (NHAI),Strategic Interconnection,1334.08,42,59,1.0,1719.92,100.0,128.92,-0.49,10,10,10,0,1.0,LAND_ACQUISITION,16,29.56,HIGH
PRJ-SYN-001485,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,Assam,Northeast,Gas & Oil Infrastructure Authority (GAIL/IOCL),Greenfield Construction,4513.55,37,48,0.9046,5070.93,91.97,112.35,-3.42,10,8,9,0,0.9,LEGAL_DISPUTE,16,26.87,HIGH
PRJ-SYN-001486,Ministry of Power,Power,Karnataka,South,National Thermal & Hydro Power Corp (NTPC/NHPC),Greenfield Construction,3392.04,32,28,0.6079,2878.77,66.59,84.87,-1.24,10,6,7,0,0.7,CONTRACTOR,14,29.86,MODERATE
PRJ-SYN-001487,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,Karnataka,South,Gas & Oil Infrastructure Authority (GAIL/IOCL),Rehabilitation & Upgradation,861.4,53,50,0.7032,843.2,81.39,97.89,-0.66,10,7,8,0,0.8,DESIGN_CHANGE,18,21.25,MODERATE
PRJ-SYN-001488,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,West,National Highways Authority of India (NHAI),Greenfield Construction,2617.99,27,36,0.899,2458.79,89.85,93.92,-14.94,10,8,9,0,0.9,UTILITY_SHIFTING,13,25.37,MODERATE
PRJ-SYN-001489,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,Uttar Pradesh,North,Gas & Oil Infrastructure Authority (GAIL/IOCL),Corridor Modernization,1008.08,72,76,0.7912,1175.46,85.0,116.6,12.54,10,8,9,0,0.9,ENVIRONMENTAL_CLEARANCE,24,19.55,CRITICAL
PRJ-SYN-001490,Ministry of Railways,Railways,Maharashtra,West,Railway Infrastructure Board / DFCCIL,Greenfield Construction,1023.55,35,99,1.0,1002.02,100.0,97.9,-2.1,10,10,2,0,0.2,NONE,1,0.0,LOW
PRJ-SYN-001491,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,Jharkhand,East,Gas & Oil Infrastructure Authority (GAIL/IOCL),Rehabilitation & Upgradation,3626.62,69,86,1.0,3807.45,100.0,104.99,-0.94,10,10,10,0,1.0,NONE,12,5.98,LOW
PRJ-SYN-001492,Ministry of Railways,Railways,Odisha,East,Railway Infrastructure Board / DFCCIL,Strategic Interconnection,2477.09,72,64,0.592,2148.64,67.34,86.74,-0.2,10,6,7,0,0.7,LAND_ACQUISITION,36,29.19,CRITICAL
PRJ-SYN-001493,Ministry of Power,Power,Maharashtra,West,National Thermal & Hydro Power Corp (NTPC/NHPC),Rehabilitation & Upgradation,172.71,62,96,1.0,222.94,100.0,129.08,-0.79,10,10,10,0,1.0,LAND_ACQUISITION,27,30.11,CRITICAL
PRJ-SYN-001494,Ministry of Railways,Railways,Andhra Pradesh,South,Railway Infrastructure Board / DFCCIL,Greenfield Construction,1217.46,71,70,0.804,1315.84,86.17,108.08,7.54,10,8,9,0,0.9,CONTRACTOR,16,15.34,MODERATE
PRJ-SYN-001495,Ministry of Railways,Railways,Rajasthan,North,Railway Infrastructure Board / DFCCIL,Corridor Modernization,398.25,38,32,0.819,373.81,90.08,93.86,2.3,10,8,0,0,0.0,NONE,1,1.61,LOW
PRJ-SYN-001496,Ministry of Road Transport & Highways,Roads & Highways,Telangana,South,National Highways Authority of India (NHAI),Strategic Interconnection,1425.58,38,29,0.5462,1219.44,65.39,85.54,4.62,10,6,7,0,0.7,PROCUREMENT,15,22.19,MODERATE
PRJ-SYN-001497,Ministry of Road Transport & Highways,Roads & Highways,Rajasthan,North,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,525.27,69,30,0.3223,134.19,29.11,25.55,-8.28,10,2,3,0,0.3,ENVIRONMENTAL_CLEARANCE,24,22.67,MODERATE
PRJ-SYN-001498,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,Andhra Pradesh,South,Gas & Oil Infrastructure Authority (GAIL/IOCL),Strategic Interconnection,150.0,64,53,0.6018,147.33,70.54,98.22,4.68,10,6,7,0,0.7,LAND_ACQUISITION,24,30.57,CRITICAL
PRJ-SYN-001499,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,Uttar Pradesh,North,Gas & Oil Infrastructure Authority (GAIL/IOCL),Capacity Augmentation / 6-Laning,1387.59,34,33,0.7328,1492.56,82.7,107.56,4.09,10,7,7,0,0.7,LEGAL_DISPUTE,11,23.94,MODERATE
PRJ-SYN-001500,Ministry of Railways,Railways,West Bengal,East,Railway Infrastructure Board / DFCCIL,Rehabilitation & Upgradation,1051.24,66,81,0.8804,1219.03,87.74,115.96,3.2,10,8,9,0,0.9,FOREST_CLEARANCE,26,27.51,CRITICAL
PRJ-SYN-001501,Ministry of Housing & Urban Affairs,Urban Transit,Uttar Pradesh,North,Metro Rail Infrastructure SPV,Corridor Modernization,1182.02,38,52,1.0,1193.7,100.0,100.99,-2.3,10,10,0,0,0.0,NONE,0,3.36,LOW
PRJ-SYN-001502,Ministry of Housing & Urban Affairs,Urban Transit,Assam,Northeast,Metro Rail Infrastructure SPV,Capacity Augmentation / 6-Laning,892.41,27,64,1.0,993.13,100.0,111.29,-1.92,10,10,8,0,0.8,CONTRACTOR,6,13.47,LOW
PRJ-SYN-001503,Ministry of Railways,Railways,Andhra Pradesh,South,Railway Infrastructure Board / DFCCIL,Corridor Modernization,2193.07,34,41,1.0,2270.57,100.0,103.53,-2.71,10,10,5,0,0.5,UTILITY_SHIFTING,3,6.42,LOW
PRJ-SYN-001504,Ministry of Road Transport & Highways,Roads & Highways,Telangana,South,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,3280.74,66,64,0.666,3909.98,76.68,119.18,18.24,10,7,8,0,0.8,FOREST_CLEARANCE,30,25.56,CRITICAL
PRJ-SYN-001505,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,Gujarat,West,Gas & Oil Infrastructure Authority (GAIL/IOCL),Capacity Augmentation / 6-Laning,1745.87,62,42,0.5516,1368.72,62.15,78.4,4.81,10,5,6,0,0.6,PROCUREMENT,14,17.08,MODERATE
PRJ-SYN-001506,Ministry of Power,Power,Madhya Pradesh,Central,National Thermal & Hydro Power Corp (NTPC/NHPC),Rehabilitation & Upgradation,3412.34,43,58,0.9055,4184.88,87.52,122.64,8.14,10,8,9,0,0.9,LAND_ACQUISITION,21,28.2,CRITICAL
PRJ-SYN-001507,Ministry of Road Transport & Highways,Roads & Highways,Uttar Pradesh,North,National Highways Authority of India (NHAI),Strategic Interconnection,3991.08,47,63,1.0,4072.31,100.0,102.04,-1.39,10,10,8,0,0.8,NONE,4,3.47,LOW
PRJ-SYN-001508,Ministry of Road Transport & Highways,Roads & Highways,Odisha,East,National Highways Authority of India (NHAI),Greenfield Construction,1048.28,41,57,0.9994,1277.67,90.18,121.88,7.82,10,8,9,0,0.9,LAND_ACQUISITION,16,24.37,HIGH
PRJ-SYN-001509,Ministry of Road Transport & Highways,Roads & Highways,Tamil Nadu,South,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,374.38,43,96,1.0,455.89,100.0,121.77,-1.75,10,10,9,0,0.9,LAND_ACQUISITION,11,23.94,MODERATE
PRJ-SYN-001510,Ministry of Jal Shakti,Water Resources,Tamil Nadu,South,National Water Development Agency,Corridor Modernization,341.04,58,77,0.9501,417.81,95.9,122.51,-0.69,10,9,10,0,1.0,INTERDEPARTMENTAL_DEPENDENCY,23,28.68,CRITICAL
PRJ-SYN-001511,Ministry of Road Transport & Highways,Roads & Highways,Bihar,East,National Highways Authority of India (NHAI),Strategic Interconnection,2882.86,49,81,1.0,3760.69,100.0,130.45,-0.21,10,10,10,0,1.0,LAND_ACQUISITION,25,30.72,CRITICAL
PRJ-SYN-001512,Ministry of Railways,Railways,Jharkhand,East,Railway Infrastructure Board / DFCCIL,Rehabilitation & Upgradation,3872.43,65,91,1.0,4828.99,100.0,124.7,-1.02,10,10,10,0,1.0,LAND_ACQUISITION,18,25.99,HIGH
PRJ-SYN-001513,Ministry of Road Transport & Highways,Roads & Highways,Karnataka,South,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,277.51,54,38,0.6119,222.56,74.92,80.2,-4.06,10,7,7,0,0.7,PROCUREMENT,8,13.18,LOW
PRJ-SYN-001514,Ministry of Road Transport & Highways,Roads & Highways,Uttar Pradesh,North,National Highways Authority of India (NHAI),Strategic Interconnection,615.13,60,54,0.7008,647.19,80.37,105.21,9.22,10,7,8,0,0.8,CONTRACTOR,17,17.44,MODERATE
PRJ-SYN-001515,Ministry of Railways,Railways,Uttar Pradesh,North,Railway Infrastructure Board / DFCCIL,Strategic Interconnection,559.57,68,80,0.833,709.25,86.55,126.75,9.84,10,8,9,0,0.9,LEGAL_DISPUTE,28,31.49,CRITICAL
PRJ-SYN-001516,Ministry of Railways,Railways,Andhra Pradesh,South,Railway Infrastructure Board / DFCCIL,Rehabilitation & Upgradation,506.43,46,35,0.7138,453.29,80.48,89.51,5.72,10,7,5,1,0.5,NONE,3,3.83,LOW
PRJ-SYN-001517,Ministry of Housing & Urban Affairs,Urban Transit,West Bengal,East,Metro Rail Infrastructure SPV,Corridor Modernization,1257.89,36,37,0.7858,1464.91,83.08,116.46,11.1,10,7,7,0,0.7,FOREST_CLEARANCE,11,23.65,MODERATE
PRJ-SYN-001518,Ministry of Railways,Railways,Odisha,East,Railway Infrastructure Board / DFCCIL,Strategic Interconnection,468.45,51,60,0.952,529.26,91.13,112.98,6.5,10,8,8,0,0.8,ENVIRONMENTAL_CLEARANCE,12,15.72,MODERATE
PRJ-SYN-001519,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,Central,National Highways Authority of India (NHAI),Corridor Modernization,3047.11,50,73,1.0,2956.71,100.0,97.03,-2.97,10,10,2,0,0.2,NONE,1,0.0,LOW
PRJ-SYN-001520,"Ministry of Ports, Shipping & Waterways",Ports & Shipping,Assam,Northeast,Major Ports Authority,Capacity Augmentation / 6-Laning,794.35,72,79,0.8491,844.52,89.72,106.32,-2.61,10,8,9,0,0.9,ENVIRONMENTAL_CLEARANCE,21,22.05,HIGH
PRJ-SYN-001521,Ministry of Railways,Railways,Gujarat,West,Railway Infrastructure Board / DFCCIL,Capacity Augmentation / 6-Laning,1001.21,63,41,0.4759,719.41,53.02,71.85,6.12,10,5,6,0,0.6,FOREST_CLEARANCE,23,21.49,HIGH
PRJ-SYN-001522,Ministry of Railways,Railways,Gujarat,West,Railway Infrastructure Board / DFCCIL,Rehabilitation & Upgradation,150.0,72,65,0.8331,132.39,88.72,88.26,-3.98,10,8,6,1,0.6,NONE,6,4.15,LOW
PRJ-SYN-001523,Ministry of Road Transport & Highways,Roads & Highways,Odisha,East,National Highways Authority of India (NHAI),Strategic Interconnection,2474.69,33,28,0.6355,2416.91,69.03,97.67,9.06,10,6,6,0,0.6,LEGAL_DISPUTE,11,25.06,MODERATE
PRJ-SYN-001524,Ministry of Road Transport & Highways,Roads & Highways,Karnataka,South,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,381.73,30,80,1.0,419.03,100.0,109.77,-0.57,10,10,9,0,0.9,NONE,6,10.4,LOW
PRJ-SYN-001525,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,Maharashtra,West,Gas & Oil Infrastructure Authority (GAIL/IOCL),Strategic Interconnection,2985.51,26,86,1.0,3167.69,100.0,106.1,-2.59,10,10,6,0,0.6,UTILITY_SHIFTING,3,8.92,LOW
PRJ-SYN-001526,Ministry of Railways,Railways,Telangana,South,Railway Infrastructure Board / DFCCIL,Corridor Modernization,169.76,60,54,0.6498,175.07,76.57,103.13,4.82,10,7,8,0,0.8,ENVIRONMENTAL_CLEARANCE,23,26.71,HIGH
PRJ-SYN-001527,Ministry of Housing & Urban Affairs,Urban Transit,Maharashtra,West,Metro Rail Infrastructure SPV,Capacity Augmentation / 6-Laning,935.74,50,45,0.6707,995.55,77.6,106.39,9.32,10,7,8,0,0.8,LEGAL_DISPUTE,17,22.4,HIGH
